SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,3509 & 3505 Franconia Rd,Alexandria,VA,22310,1202500,,,ROBINSON AND WEDDING TRU,,60722,,39,,,Active,,,http://www.redfin.com/VA/Alexandria/3505-Franconia-Rd-22310/home/28427948,BRIGHT MLS,VAFX1136698,N,Y,38.7916463,-77.0934152
MLS Listing,,Condo/Co-op,225 Strand St #301,Alexandria,VA,22314,2920000,3,3,OLD TOWN,2868,,2020,39,1018,1153,Active,,,http://www.redfin.com/VA/Alexandria/225-Strand-St-22314/unit-301/home/172243986,BRIGHT MLS,VAAX247674,N,Y,38.8030502,-77.0399631
MLS Listing,,Condo/Co-op,1014-3 Prince St #3,Alexandria,VA,22314,395000,1,1,COURTS,560,,1820,40,705,351,Active,,,http://www.redfin.com/VA/Alexandria/1014-Prince-St-22314/unit-3/home/11860776,BRIGHT MLS,VAAX247598,N,Y,38.804234,-77.0506869
MLS Listing,,Condo/Co-op,6301 Edsall Rd #614,Alexandria,VA,22312,399900,2,2,ISABELLA AT MONTICELLO M,1283,,2012,40,312,702,Active,,,http://www.redfin.com/VA/Alexandria/6301-Edsall-Rd-22312/unit-614/home/45493940,BRIGHT MLS,VAFX1135260,N,Y,38.8005144,-77.144193
MLS Listing,,Condo/Co-op,6101 Edsall Rd #1004,Alexandria,VA,22304,399000,2,2,ALEXANDRIA KNOLLS,1408,,1975,42,283,910,Active,,,http://www.redfin.com/VA/Alexandria/6101-Edsall-Rd-22304/unit-1004/home/11854880,BRIGHT MLS,VAAX247174,N,Y,38.8086409,-77.1378878
MLS Listing,,Single Family Residential,8107 Wingfield Pl,Alexandria,VA,22308,725000,4,3,HOLLIN HALL VIL,2079,11218,1951,42,349,,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Alexandria/8107-Wingfield-Pl-22308/home/9817784,BRIGHT MLS,VAFX1135948,N,Y,38.7380311,-77.0609886
MLS Listing,,Condo/Co-op,501 Slaters Ln #402,Alexandria,VA,22314,360000,1,1,MARINA TOWERS,905,,1970,43,398,628,Active,,,http://www.redfin.com/VA/Alexandria/501-Slaters-Ln-22314/unit-402/home/11864782,BRIGHT MLS,VAAX247552,N,Y,38.8225196,-77.0417487
MLS Listing,,Single Family Residential,3411 Little Hunting Creek Dr,Alexandria,VA,22309,485000,3,1.5,SUNNY VIEW,1249,15148,1956,44,388,,Active,,,http://www.redfin.com/VA/Alexandria/3411-Little-Hunting-Creek-Dr-22309/home/9815631,BRIGHT MLS,VAFX1135908,N,Y,38.7360011,-77.0883057
MLS Listing,,Townhouse,712 Bluemont Ave,Alexandria,VA,22301,1199000,4,4.5,POTOMAC GREENS,2628,1000,2016,44,456,116,Active,,,http://www.redfin.com/VA/Alexandria/712-Bluemont-Ave-22301/home/113546645,BRIGHT MLS,VAAX246992,N,Y,38.8284943,-77.0491105
MLS Listing,,Townhouse,1221 Michigan Ct,Alexandria,VA,22314,699000,3,2.5,VIRGINIA VILLAGE,1632,849,1980,44,428,215,Active,,,http://www.redfin.com/VA/Alexandria/1221-Michigan-Ct-22314/home/11864076,BRIGHT MLS,VAAX247510,N,Y,38.8182875,-77.0450451
MLS Listing,,Townhouse,206 N Royal St,Alexandria,VA,22314,1649000,4,4.5,OLD TOWN ALEXANDRIA,3027,1743,1840,44,545,,Active,,,http://www.redfin.com/VA/Alexandria/206-N-Royal-St-22314/home/11841579,BRIGHT MLS,VAAX247508,N,Y,38.8061034,-77.0434672
MLS Listing,,Single Family Residential,6106 Juneberry Ct,Alexandria,VA,22310,699950,5,3,WILTON FOREST,3194,12210,1973,44,219,,Active,,,http://www.redfin.com/VA/Alexandria/6106-Juneberry-Ct-22310/home/9759471,BRIGHT MLS,VAFX1134216,N,Y,38.78439,-77.1033265
MLS Listing,,Townhouse,8077 Topper Ct,Alexandria,VA,22315,415000,2,1.5,LANDSDOWNE,1620,,1989,45,256,102,Active,,,http://www.redfin.com/VA/Alexandria/8077-Topper-Ct-22315/home/9807225,BRIGHT MLS,VAFX1135510,N,Y,38.739115,-77.170563
MLS Listing,,Condo/Co-op,203 Yoakum Pkwy #309,Alexandria,VA,22304,325000,2,2,WATERGATE AT LANDMARK,1310,,1975,45,248,970,Active,,,http://www.redfin.com/VA/Alexandria/203-Yoakum-Pkwy-22304/unit-309/home/11857834,BRIGHT MLS,VAAX247486,N,Y,38.8123839,-77.1399576
MLS Listing,,Condo/Co-op,820 S Washington St Unit B - 327,Alexandria,VA,22314,221000,0,1,BEARINGS SOUTH,446,,1941,46,496,420,Active,,,http://www.redfin.com/VA/Alexandria/820-S-Washington-St-22314/unit-B-327/home/172256181,BRIGHT MLS,VAAX246130,N,Y,38.7960819,-77.048261
MLS Listing,,Townhouse,5112 Fillmore Ave Lot 4,Alexandria,VA,22311,809900,3,4,Alexandria,2648,1500,2020,46,306,175,Active,,,http://www.redfin.com/VA/Alexandria/5112-Fillmore-Ave-22311/unit-4/home/172078906,BRIGHT MLS,VAFX1135254,N,Y,38.8376676,-77.1150483
MLS Listing,,Townhouse,5136 Carters Ln,Alexandria,VA,22311,843735,3,4,Alexandria,2570,1000,2020,46,328,175,Active,,,http://www.redfin.com/VA/Alexandria/5136-Carters-Ln-22311/home/172516908,BRIGHT MLS,VAFX1135248,N,Y,38.8377708,-77.1155785
MLS Listing,,Townhouse,5146 Carters Ln,Alexandria,VA,22311,845455,3,4,Alexandria,2570,1000,2020,46,329,175,Active,,,http://www.redfin.com/VA/Alexandria/5146-Carters-Ln-22311/home/172514939,BRIGHT MLS,VAFX1135234,N,Y,38.8377708,-77.1155785
MLS Listing,,Condo/Co-op,5501 Seminary Rd Unit 2303S,Falls Church,VA,22041,248000,1,1,SKYLINE SQUARE CONDO,970,,1982,47,256,410,Active,,,http://www.redfin.com/VA/Falls-Church/5501-Seminary-Rd-22041/unit-2303S/home/9662079,BRIGHT MLS,VAFX1132974,N,Y,38.841973,-77.120213
MLS Listing,,Condo/Co-op,21 Canterbury Sq #102,Alexandria,VA,22304,175000,1,1,CANTERBURY SQUARE,565,,1965,48,310,340,Active,,,http://www.redfin.com/VA/Alexandria/21-Canterbury-Sq-22304/unit-102/home/11866517,BRIGHT MLS,VAAX247366,N,Y,38.8137819,-77.1219982
MLS Listing,,Condo/Co-op,5903 Mount Eagle Dr #610,Alexandria,VA,22303,418000,2,2,MONTEBELLO CONDO,1160,,1984,48,360,750,Active,,,http://www.redfin.com/VA/Alexandria/5903-Mt-Eagle-Dr-22303/unit-610/home/9763371,BRIGHT MLS,VAFX1134526,N,Y,38.789318,-77.0687873
MLS Listing,,Condo/Co-op,5340 Holmes Run Pkwy #1619,Alexandria,VA,22304,219000,1,1,PAVILION ON THE PARK,850,,1967,49,258,470,Active,,,http://www.redfin.com/VA/Alexandria/5340-Holmes-Run-Pkwy-22304/unit-1619/home/11865742,BRIGHT MLS,VAAX247360,N,Y,38.8158499,-77.1240575
MLS Listing,,Single Family Residential,1403 Waynewood Blvd,Alexandria,VA,22308,739000,4,2.5,WAYNEWOOD,3012,14585,1961,49,245,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/1403-Waynewood-Blvd-22308/home/9820475,BRIGHT MLS,VAFX1133664,N,Y,38.7261424,-77.0581329
MLS Listing,,Townhouse,1423 Van Valkenburgh Ln,Alexandria,VA,22301,1049990,3,3.5,POTOMAC YARD,2670,1485,2015,49,393,116,Active,,,http://www.redfin.com/VA/Alexandria/1423-Van-Valkenburgh-Ln-22301/home/49794615,BRIGHT MLS,VAAX247304,N,Y,38.8195701,-77.0513331
MLS Listing,,Single Family Residential,5 W Windsor Ave,Alexandria,VA,22301,1725000,5,4.5,ROSECREST,4205,5750,2008,49,410,,Active,,,http://www.redfin.com/VA/Alexandria/5-W-Windsor-Ave-22301/home/21648973,BRIGHT MLS,VAAX247216,N,Y,38.8244562,-77.0631247
MLS Listing,,Townhouse,1309 Prince St,Alexandria,VA,22314,799900,3,1.5,OLD TOWN ALEXANDRIA,1179,1783,1890,49,678,,Active,,,http://www.redfin.com/VA/Alexandria/1309-Prince-St-22314/home/11869913,BRIGHT MLS,VAAX247022,N,Y,38.8049834,-77.0541527
MLS Listing,,Vacant Land,8220 E Boulevard Dr,Alexandria,VA,22308,1350000,,,BOULEVARD ACRES,,54119,,49,,,Active,,,http://www.redfin.com/VA/Alexandria/8220-E-Boulevard-Dr-22308/home/143778635,BRIGHT MLS,VAFX1134438,N,Y,38.733999,-77.047562
MLS Listing,,Townhouse,116 N Columbus St,Alexandria,VA,22314,1190000,3,3.5,CHURCH SQUARE,2280,1136,1994,49,522,154,Active,,,http://www.redfin.com/VA/Alexandria/116-N-Columbus-St-22314/home/11871656,BRIGHT MLS,VAAX247258,N,Y,38.805933,-77.048195
MLS Listing,,Townhouse,466 S Union St,Alexandria,VA,22314,1950000,3,4,HARBORSIDE,3514,,1993,50,555,768,Active,,,http://www.redfin.com/VA/Alexandria/466-S-Union-St-22314/home/11870905,BRIGHT MLS,VAAX247098,N,Y,38.7998757,-77.0410617
MLS Listing,,Single Family Residential,6207 Paulonia Rd,Alexandria,VA,22310,514900,4,2,VIRGINIA HILLS,962,10004,1953,50,535,,Active,,,http://www.redfin.com/VA/Alexandria/6207-Paulonia-Rd-22310/home/9759018,BRIGHT MLS,VAFX1129858,N,Y,38.7828678,-77.0937459
MLS Listing,,Condo/Co-op,5927 Quantrell Ave #204,Alexandria,VA,22312,165000,1,1,MAYFLOWER SQUARE,726,,1965,50,227,469,Active,,,http://www.redfin.com/VA/Alexandria/5927-Quantrell-Ave-22312/unit-204/home/11861595,BRIGHT MLS,VAAX247106,N,Y,38.8203725,-77.1362175
MLS Listing,,Townhouse,6639 Haltwhistle Ln,Alexandria,VA,22315,510000,3,2,KINGSTOWNE SEC 33B,1875,1854,1994,50,272,104,Active,,,http://www.redfin.com/VA/Alexandria/6639-Haltwhistle-Ln-22315/home/9783326,BRIGHT MLS,VAFX1131414,N,Y,38.773417,-77.143978
MLS Listing,,Townhouse,7843 Olivet Ct,Alexandria,VA,22315,800000,3,3,CREST OF ALEXANDRIA,3195,2259,2018,50,250,195,Active,,,http://www.redfin.com/VA/Kingstowne/7843-Olivet-Ct-22315/home/144769251,BRIGHT MLS,VAFX1130946,N,Y,38.744645,-77.153774
MLS Listing,,Townhouse,405 S Henry St,Alexandria,VA,22314,1399000,3,2.5,OLD TOWN VILLAGE,2780,2176,1998,51,503,193,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Alexandria/405-S-Henry-St-22314/home/11873329,BRIGHT MLS,VAAX247166,N,Y,38.8016037,-77.0525111
MLS Listing,,Single Family Residential,3510 Memorial St,Alexandria,VA,22310,484500,3,2,GAUTREAUX GROVETN,2055,13414,1954,51,236,,Active,,,http://www.redfin.com/VA/Alexandria/3510-Memorial-St-22310/home/9789468,BRIGHT MLS,VAFX1133930,N,Y,38.7753076,-77.0915879
MLS Listing,,Condo/Co-op,2151 Jamieson Ave Unit 701/702,Alexandria,VA,22314,899000,3,3.5,CARLYLE TOWERS,2183,,1999,53,412,1231,Active,,,http://www.redfin.com/VA/Alexandria/2151-Jamieson-Ave-22314/unit-701/home/28607434,BRIGHT MLS,VAAX242446,N,Y,38.8036121,-77.0664315
MLS Listing,,Townhouse,3812 El Camino Pl #11,Alexandria,VA,22309,197900,2,1.5,SEQUOYAH CONDO,1058,,1976,53,187,401,Active,,,http://www.redfin.com/VA/Alexandria/3812-El-Camino-Pl-22309/unit-11/home/9813072,BRIGHT MLS,VAFX1133526,N,Y,38.7396448,-77.0975165
MLS Listing,,Townhouse,5704 11th Rd N,Arlington,VA,22205,999500,4,3.5,ARLINGTON ROW,2223,1219,2017,2,450,115,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Arlington/5704-11th-Rd-N-22205/home/114033521,BRIGHT MLS,VAAR166770,N,Y,38.8817862,-77.1341529
MLS Listing,,Condo/Co-op,3409 Wilson Blvd #611,Arlington,VA,22201,1095000,2,2,Arlington,1510,,2008,2,725,958,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/VA/Arlington/3409-Wilson-Blvd-22201/unit-611/home/58821202,BRIGHT MLS,VAAR166078,N,Y,38.883266,-77.1002593
MLS Listing,,Condo/Co-op,1021 N Garfield St #519,Arlington,VA,22201,534900,1,1,CLARENDON 1021,746,,2005,8,717,372,Active,,,http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-519/home/11281323,BRIGHT MLS,VAAR166476,N,Y,38.8851994,-77.0935524
MLS Listing,,Single Family Residential,1607 11th St S,Arlington,VA,22204,1050000,4,3.5,ARLINGTON VIEW,2951,4108,2019,9,356,,Active,,,http://www.redfin.com/VA/Arlington/1607-11th-St-S-22204/home/22983138,BRIGHT MLS,VAAR166450,N,Y,38.8643372,-77.0723865
MLS Listing,,Condo/Co-op,2001 15th St N #203,Arlington,VA,22201,455000,1,1,ODYSSEY,695,,2006,11,655,410,Active,,,http://www.redfin.com/VA/Arlington/2001-15th-St-N-22201/unit-203/home/12041154,BRIGHT MLS,VAAR165530,N,Y,38.8910971,-77.0819
MLS Listing,,Condo/Co-op,5544 Lee Hwy Unit 41-E,Arlington,VA,22207,399000,2,2,FOUNTAIN COURT,923,,1987,11,432,519,Active,,,http://www.redfin.com/VA/Arlington/5544-Lee-Hwy-22207/unit-41-E/home/11237792,BRIGHT MLS,VAAR164002,N,Y,38.8953559,-77.1399819
MLS Listing,,Single Family Residential,3226 20th Rd N,Arlington,VA,22207,749900,4,2,CHERRYDALE,1500,4356,1954,12,500,,Active,,,http://www.redfin.com/VA/Arlington/3226-20th-Rd-N-22207/home/11234225,BRIGHT MLS,VAAR166352,N,Y,38.8952473,-77.1010853
MLS Listing,,Condo/Co-op,4390 Lorcom Ln #706,Arlington,VA,22207,224500,1,1,CARLYN PLACE,746,,1961,18,301,582,Active,,,http://www.redfin.com/VA/Arlington/4390-Lorcom-Ln-22207/unit-706/home/11234403,BRIGHT MLS,VAAR166068,N,Y,38.8992003,-77.1164054
MLS Listing,,Condo/Co-op,888 N Quincy St #2001,Arlington,VA,22203,799900,2,2,RESIDENCES AT LIBERTY CENTER,1183,,2008,23,676,689,Active,,,http://www.redfin.com/VA/Arlington/888-N-Quincy-St-22203/unit-2001/home/16898220,BRIGHT MLS,VAAR165578,N,Y,38.8808805,-77.1079761
MLS Listing,,Condo/Co-op,1515 S Arlington Ridge Rd #703,Arlington,VA,22202,525000,2,2,PENTAGON RIDGE,1350,,1974,24,389,800,Active,,,http://www.redfin.com/VA/Arlington/1515-S-Arlington-Ridge-Rd-22202/unit-703/home/16896713,BRIGHT MLS,VAAR165646,N,Y,38.8610858,-77.0666362
MLS Listing,,Single Family Residential,4831 Little Falls Rd,Arlington,VA,22207,1685000,6,5.5,ROCK SPRING,5004,7209,2017,29,337,,Active,,,http://www.redfin.com/VA/Arlington/4831-Little-Falls-Rd-22207/home/114033430,BRIGHT MLS,VAAR165362,N,Y,38.9109502,-77.1359104
MLS Listing,,Condo/Co-op,1107 S Walter Reed Dr #304,Arlington,VA,22204,669900,2,2,COLUMBIA PLACE,1325,,2015,36,506,534,Active,,,http://www.redfin.com/VA/Arlington/1107-S-Walter-Reed-Dr-22204/unit-304/home/109522325,BRIGHT MLS,VAAR164794,N,Y,38.8615421,-77.0867738
MLS Listing,,Condo/Co-op,1730 Arlington Blvd #403,Arlington,VA,22209,369900,2,1,WELDON,727,,1960,37,509,469,Active,,,http://www.redfin.com/VA/Arlington/1730-Arlington-Blvd-22209/unit-403/home/11280984,BRIGHT MLS,VAAR164742,N,Y,38.8897579,-77.0753148
Redfin Data,,Condo/Co-op,4225 N Henderson Rd #4,Arlington,VA,22203,379500,1,1,Arlington,850,,1955,1,446,335,Pre On-Market,,,http://www.redfin.com/VA/Arlington/4225-N-Henderson-Rd-22203/unit-4/home/11281526,Coming Soon,60411,N,Y,38.8753421,-77.1094305
Redfin Data,,Condo/Co-op,4083 S Four Mile Run Dr #201,Arlington,VA,22204,349900,1,1,Arlington,851,,1966,2,411,291,Pre On-Market,,,http://www.redfin.com/VA/Arlington/4083-S-Four-Mile-Run-Dr-22204/unit-201/home/12041837,Coming Soon,60362,N,Y,38.8476039,-77.0954659
Redfin Data,,Condo/Co-op,1101 S Arlington Ridge Rd #406,Arlington,VA,22202,665000,2,2.5,Arlington,1606,,1976,3,414,,Pre On-Market,,,http://www.redfin.com/VA/Arlington/1101-S-Arlington-Ridge-Rd-22202/unit-406/home/11274751,Coming Soon,60292,N,Y,38.8639561,-77.0655872
MLS Listing,,Townhouse,1041 N Stuart St,Arlington,VA,22201,1475000,3,3,BROMPTONS AT BALLSTON,3119,1472,1998,1,473,109,Active,,,http://www.redfin.com/VA/Arlington/1041-N-Stuart-St-22201/home/11245086,BRIGHT MLS,VAAR167114,N,Y,38.883417,-77.111767
MLS Listing,,Single Family Residential,1617 N Taylor St,Arlington,VA,22207,1395000,4,3.5,WAVERLY HILLS,3326,11925,1937,1,419,,Active,August-2-2020 01:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Arlington/1617-N-Taylor-St-22207/home/11233632,BRIGHT MLS,VAAR167102,N,Y,38.8911391,-77.1127173
MLS Listing,,Single Family Residential,2378 N Quincy St,Arlington,VA,22207,1248000,4,3.5,WOODMONT,3173,7683,1943,1,393,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Arlington/2378-N-Quincy-St-22207/home/11231292,BRIGHT MLS,VAAR166810,N,Y,38.9026681,-77.1056146
MLS Listing,,Single Family Residential,2710 S Arlington Ridge Rd,Arlington,VA,22202,1115000,4,3.5,ARLINGTON RIDGE,2317,6250,1932,1,481,,Active,,,http://www.redfin.com/VA/Arlington/2710-S-Arlington-Ridge-Rd-22202/home/11277394,BRIGHT MLS,VAAR167090,N,Y,38.847395,-77.066733
MLS Listing,,Single Family Residential,1813 Herndon St N,Arlington,VA,22201,1650000,5,3.5,LYON VILLAGE,2438,9080,1940,1,677,,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Arlington/1813-N-Herndon-St-22201/home/11247822,BRIGHT MLS,VAAR165014,N,Y,38.8922597,-77.0986913
MLS Listing,,Single Family Residential,14 N Montague St,Arlington,VA,22203,975000,4,2,Arlington,2240,6002,1956,1,435,,Active,,,http://www.redfin.com/VA/Arlington/14-N-Montague-St-22203/home/11241491,BRIGHT MLS,VAAR166738,N,Y,38.8672129,-77.1372137
MLS Listing,,Single Family Residential,427 N Cleveland St,Arlington,VA,22201,1850000,5,5,LYON PARK,1768,7140,1920,1,1046,,Active,,,http://www.redfin.com/VA/Arlington/427-N-Cleveland-St-22201/home/11255341,BRIGHT MLS,VAAR166922,N,Y,38.8805826,-77.0883467
MLS Listing,,Single Family Residential,2408 N Upshur St,Arlington,VA,22207,1200000,5,3,LEE HEIGHTS,2560,8811,1950,1,469,,Active,August-2-2020 12:00 PM,August-2-2020 02:00 PM,http://www.redfin.com/VA/Arlington/2408-N-Upshur-St-22207/home/11232027,BRIGHT MLS,VAAR166006,N,Y,38.9052697,-77.118471
MLS Listing,,Townhouse,4650 31st St S,Arlington,VA,22206,589000,2,2,FAIRLINGTON VILLAGES,1600,,1944,1,368,434,Active,,,http://www.redfin.com/VA/Arlington/4650-31st-St-S-22206/home/11269386,BRIGHT MLS,VAAR166752,N,Y,38.8373459,-77.0950373
MLS Listing,,Condo/Co-op,4141 N Henderson Rd #104,Arlington,VA,22203,384500,1,1,HYDE PARK,851,,1973,1,452,560,Active,,,http://www.redfin.com/VA/Arlington/4141-N-Henderson-Rd-22203/unit-104/home/11257169,BRIGHT MLS,VAAR166972,N,Y,38.8759208,-77.1087585
MLS Listing,,Single Family Residential,904 N Irving St,Arlington,VA,22201,1385000,4,2,ASHTON HEIGHTS,2127,9375,1900,1,651,,Active,,,http://www.redfin.com/VA/Arlington/904-N-Irving-St-22201/home/11256192,BRIGHT MLS,VAAR167040,N,Y,38.8830403,-77.0970192
MLS Listing,,Single Family Residential,2330 S Pierce St,Arlington,VA,22202,1099000,4,3.5,AURORA HILLS,3250,13577,1951,1,338,,Active,,,http://www.redfin.com/VA/Arlington/2330-S-Pierce-St-22202/home/11277626,BRIGHT MLS,VAAR167072,N,Y,38.8517131,-77.0718937
MLS Listing,,Condo/Co-op,4102 32nd Rd S Unit B2,Arlington,VA,22206,475000,3,2,FAIRLINGTON GREEN,1290,,1940,1,368,348,Active,,,http://www.redfin.com/VA/Arlington/4102-32nd-Rd-S-22206/unit-B2/home/11269712,BRIGHT MLS,VAAR166984,N,Y,38.8356193,-77.0856936
MLS Listing,,Condo/Co-op,1300 Crystal Dr Ph 14S,Arlington,VA,22202,950000,2,2.5,CRYSTAL GATEWAY,2036,,1981,1,467,1295,Active,,,http://www.redfin.com/VA/Arlington/1300-Crystal-Dr-22202/unit-14S/home/11274416,BRIGHT MLS,VAAR167044,N,Y,38.8616317,-77.0495203
MLS Listing,,Townhouse,1924 N Woodley St,Arlington,VA,22207,819999,3,3,NORTH ARLINGTON,2101,1410,1974,1,390,58,Active,,,http://www.redfin.com/VA/Arlington/1924-N-Woodley-St-22207/home/11234825,BRIGHT MLS,VAAR166456,N,Y,38.895501,-77.1212129
MLS Listing,,Condo/Co-op,3600 S Glebe Rd Unit 823W,Arlington,VA,22202,589000,2,2,ECLIPSE ON CENTER PARK,1039,,2006,1,567,542,Active,,,http://www.redfin.com/VA/Arlington/3600-S-Glebe-Rd-22202/unit-823W/home/12042831,BRIGHT MLS,VAAR167012,N,Y,38.8421491,-77.0516341
MLS Listing,,Condo/Co-op,1530 Key Blvd #129,Arlington,VA,22209,445000,1,1,ATRIUM CONDO,675,,1986,1,659,524,Active,,,http://www.redfin.com/VA/Arlington/1530-Key-Blvd-22209/unit-129/home/11250371,BRIGHT MLS,VAAR166918,N,Y,38.8960821,-77.0760557
MLS Listing,,Condo/Co-op,1021 N Garfield St #323,Arlington,VA,22201,409900,0,1,CLARENDON 1021,638,,2005,1,642,316,Active,,,http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-323/home/11281231,BRIGHT MLS,VAAR166998,N,Y,38.8851994,-77.0935524
MLS Listing,,Condo/Co-op,1000 N Randolph St #809,Arlington,VA,22201,939000,3,2.5,BERKELEY AT BALLSTON,1557,,2004,2,603,1131,Active,,,http://www.redfin.com/VA/Arlington/1000-N-Randolph-St-22201/unit-809/home/11279301,BRIGHT MLS,VAAR167002,N,Y,38.8835982,-77.1101484
MLS Listing,,Condo/Co-op,4600 S Four Mile Run Dr #408,Arlington,VA,22204,200000,1,1,THE CARLTON,828,,1965,2,242,652,Active,,,http://www.redfin.com/VA/Arlington/4600-S-Four-Mile-Run-Dr-22204/unit-408/home/11266267,BRIGHT MLS,VAAR166980,N,Y,38.8528824,-77.1048213
MLS Listing,,Condo/Co-op,6932 Fairfax Dr #200,Arlington,VA,22213,515000,2,2,FALLS STATION,1268,,1995,2,406,367,Active,,,http://www.redfin.com/VA/Arlington/6932-Fairfax-Dr-22213/unit-200/home/11239368,BRIGHT MLS,VAAR166912,N,Y,38.8885962,-77.1640175
MLS Listing,,Condo/Co-op,4641 20th Rd N #5,Arlington,VA,22207,270000,2,1,DOMINION TERRACE,755,,2005,2,358,332,Active,August-2-2020 12:00 PM,August-2-2020 02:00 PM,http://www.redfin.com/VA/Arlington/4641-20th-Rd-N-22207/unit-5/home/11280073,BRIGHT MLS,VAAR166898,N,Y,38.897376,-77.1197375
MLS Listing,,Condo/Co-op,1600 N Oak St #1601,Arlington,VA,22209,480000,2,1.5,BELVEDERE,945,,1986,2,508,539,Active,,,http://www.redfin.com/VA/Arlington/1600-N-Oak-St-22209/unit-1601/home/11250896,BRIGHT MLS,VAAR166742,N,Y,38.8927829,-77.0733941
MLS Listing,,Single Family Residential,3444 Roberts Ln,Arlington,VA,22207,1799900,5,3.5,BELLEVUE FOREST,6452,49223,1992,2,279,,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Arlington/3444-Roberts-Ln-22207/home/11231908,BRIGHT MLS,VAAR166636,N,Y,38.9195248,-77.1095706
MLS Listing,,Townhouse,1157 N Vernon St,Arlington,VA,22201,795000,3,3,VERNON SQUARE,1536,876,1984,2,518,87,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Arlington/1157-N-Vernon-St-22201/home/11244234,BRIGHT MLS,VAAR166554,N,Y,38.884794,-77.115745
MLS Listing,,Single Family Residential,817 S Veitch St,Arlington,VA,22204,765000,3,2.5,ARLINGTON HEIGHTS,1170,5250,1955,2,654,,Active,,,http://www.redfin.com/VA/Arlington/817-S-Veitch-St-22204/home/11263370,BRIGHT MLS,VAAR166510,N,Y,38.8659497,-77.0813815
MLS Listing,,Condo/Co-op,1020 N Highland St #821,Arlington,VA,22201,457000,1,1,CLARENDON,671,,2007,2,681,349,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Arlington/1020-N-Highland-St-22201/unit-821/home/16897331,BRIGHT MLS,VAAR165916,N,Y,38.8851863,-77.0948752
MLS Listing,,Single Family Residential,5031 34th Rd N,Arlington,VA,22207,849900,4,2,COUNTRY CLUB MANOR,1356,6716,1949,2,627,,Active,,,http://www.redfin.com/VA/Arlington/5031-34th-Rd-N-22207/home/11228971,BRIGHT MLS,VAAR165666,N,Y,38.912918,-77.1405057
MLS Listing,,Condo/Co-op,1111 Arlington Blvd #828,Arlington,VA,22209,165000,1,1,RIVER PLACE,514,,1955,2,321,442,Active,,,http://www.redfin.com/VA/Arlington/1111-Arlington-Blvd-22209/unit-828/home/11253199,BRIGHT MLS,VAAR166978,N,Y,38.8918969,-77.0700775
MLS Listing,,Condo/Co-op,1778 N Troy St #15709,Arlington,VA,22201,310000,1,1,COLONIAL VILLAGE,635,,1940,2,488,309,Active,August-2-2020 01:00 PM,August-2-2020 03:00 PM,http://www.redfin.com/VA/Arlington/1778-N-Troy-St-22201/unit-15709/home/11250021,BRIGHT MLS,VAAR166992,N,Y,38.893513,-77.084095
MLS Listing,,Condo/Co-op,2804 S Columbus St Unit A2,Arlington,VA,22206,494000,2,2,FAIRLINGTON VILLAGE,1422,,1948,2,347,381,Active,,,http://www.redfin.com/VA/Arlington/2804-S-Columbus-St-22206/unit-A2/home/11861531,BRIGHT MLS,VAAX249038,N,Y,38.8397179,-77.1046468
MLS Listing,,Townhouse,4631 N 4th Rd N,Arlington,VA,22203,879900,3,3.5,CATHCART SPRINGS,2266,1456,1983,2,388,137,Active,August-2-2020 02:00 PM,August-2-2020 04:00 PM,http://www.redfin.com/VA/Arlington/4631-4th-Rd-N-22203/home/11243918,BRIGHT MLS,VAAR166916,N,Y,38.8746993,-77.115731
MLS Listing,,Single Family Residential,3506 7th St N,Arlington,VA,22201,1350000,5,3.5,ASHTON HEIGHTS,3192,5000,1947,2,423,,Active,August-2-2020 12:00 PM,August-2-2020 02:00 PM,http://www.redfin.com/VA/Arlington/3506-7th-St-N-22201/home/11256375,BRIGHT MLS,VAAR166896,N,Y,38.8802163,-77.1012089
